

   0.29372E+01   0.95104E+00   0.70493E+00   0.00000E+00   0.34372E+01
   0.31998E+01   0.80725E+00   0.58782E+00   0.22124E-01   0.34498E+01
   0.32239E+01   0.68060E+00   0.50706E+00   0.81536E-02   0.37471E+01
   0.38897E+01   0.66915E+00   0.46183E+00   0.00000E+00   0.43549E+01
   0.35000E+01   0.75897E+00   0.45014E+00   0.00000E+00   0.53399E+01
   0.35173E+01   0.81379E+00   0.42288E+00   0.00000E+00   0.58004E+01
   0.35978E+01   0.61504E+00   0.38007E+00   0.00000E+00   0.56542E+01
   0.31133E+01   0.10608E+01   0.32142E+00   0.00000E+00   0.50025E+01
   0.32458E+01   0.96783E+00   0.27462E+00   0.00000E+00   0.45863E+01
   0.35872E+01   0.63705E+00   0.23864E+00   0.00000E+00   0.44078E+01
   0.42252E+01   0.86112E+00   0.21362E+00   0.00000E+00   0.45186E+01
   0.37222E+01   0.94634E+00   0.19752E+00   0.00000E+00   0.44466E+01
   0.40534E+01   0.82184E+00   0.19057E+00   0.00000E+00   0.41759E+01
   0.34292E+01   0.90472E+00   0.19062E+00   0.00000E+00   0.37636E+01
   0.40863E+01   0.99980E+00   0.15728E+00   0.00000E+00   0.38905E+01
   0.42303E+01   0.10220E+01   0.92924E-01   0.86715E-03   0.45833E+01
   0.38507E+01   0.76373E+00   0.00000E+00   0.00000E+00   0.59380E+01
   0.45526E+01   0.98865E+00   0.17639E+00   0.00000E+00   0.70779E+01
   0.43867E+01   0.10198E+01   0.72515E+00   0.00000E+00   0.78648E+01
   0.44606E+01   0.64317E+00   0.17164E+01   0.31966E+00   0.81887E+01
   0.48695E+01   0.47222E+00   0.24122E+01   0.34930E+00   0.80416E+01
   0.40541E+01   0.49180E+00   0.27390E+01   0.44901E+00   0.74525E+01
   0.36276E+01   0.73637E+00   0.26596E+01   0.32366E+00   0.64696E+01
   0.29810E+01   0.92537E+00   0.26029E+01   0.31124E+00   0.62084E+01
   0.30239E+01   0.10542E+01   0.25685E+01   0.15669E+00   0.66141E+01
   0.22787E+01   0.10422E+01   0.25561E+01   0.62834E-01   0.77656E+01
   0.19407E+01   0.10217E+01   0.24887E+01   0.15219E+00   0.81666E+01
   0.20129E+01   0.90859E+00   0.23672E+01   0.18709E+00   0.77357E+01
   0.14675E+01   0.69394E+00   0.21938E+01   0.45219E+00   0.65609E+01
   0.11874E+01   0.53303E+00   0.21741E+01   0.46133E+00   0.58514E+01
   0.70217E+00   0.42793E+00   0.23074E+01   0.38172E+00   0.55394E+01
   0.55534E+00   0.49937E+00   0.25997E+01   0.38185E+00   0.55997E+01
   0.69445E+00   0.54151E+00   0.28280E+01   0.46225E+00   0.56629E+01
   0.70368E+00   0.48960E+00   0.29877E+01   0.58692E+00   0.57278E+01
   0.67535E+00   0.17635E+00   0.30755E+01   0.21582E+00   0.57777E+01
   0.82855E+00   0.74844E-01   0.28494E+01   0.14817E+00   0.55689E+01
   0.67318E+00   0.56655E-01   0.23290E+01   0.18562E+00   0.51091E+01
   0.66973E+00   0.18374E+00   0.15575E+01   0.35452E+00   0.44282E+01
   0.72338E+00   0.25498E+00   0.10711E+01   0.39700E+00   0.41183E+01
   0.60664E+00   0.28526E+00   0.83089E+00   0.44039E+00   0.41533E+01
   0.57801E+00   0.33696E+00   0.81896E+00   0.58025E+00   0.45389E+01
   0.41171E+00   0.36429E+00   0.83198E+00   0.62619E+00   0.44759E+01
   0.44933E+00   0.43906E+00   0.86998E+00   0.66541E+00   0.39739E+01
   0.50183E+00   0.57847E+00   0.93335E+00   0.81702E+00   0.30926E+01
   0.45552E+00   0.56799E+00   0.87572E+00   0.81931E+00   0.30764E+01
   0.48386E+00   0.42665E+00   0.69920E+00   0.66309E+00   0.39208E+01
   0.25244E+00   0.00000E+00   0.41038E+00   0.00000E+00   0.58441E+01
   0.24644E+00   0.00000E+00   0.25283E+00   0.00000E+00   0.67272E+01
   0.18806E+00   0.00000E+00   0.22090E+00   0.00000E+00   0.63259E+01
   0.33994E+00   0.48496E+00   0.31120E+00   0.16130E+01   0.47569E+01
   0.28326E+00   0.57489E+00   0.33837E+00   0.19993E+01   0.37746E+01
   0.33626E+00   0.52927E+00   0.30276E+00   0.17663E+01   0.32672E+01
   0.28836E+00   0.17833E+00   0.20546E+00   0.50480E+00   0.31619E+01
   0.25042E+00   0.11364E+00   0.14072E+00   0.23022E+00   0.29565E+01
   0.39027E+00   0.14492E+00   0.10806E+00   0.23176E+00   0.26425E+01
   0.38285E+00   0.24242E+00   0.10867E+00   0.54110E+00   0.22300E+01
   0.34830E+00   0.25095E+00   0.11769E+00   0.54409E+00   0.20488E+01
   0.30730E+00   0.17351E+00   0.13219E+00   0.24121E+00   0.20867E+01
   0.30146E+00   0.19992E+00   0.14934E+00   0.18618E+00   0.23593E+01
   0.28185E+00   0.21729E+00   0.15484E+00   0.16227E+00   0.25623E+01
   0.21669E+00   0.22928E+00   0.15027E+00   0.19308E+00   0.26918E+01
   0.28213E+00   0.26057E+00   0.13636E+00   0.28733E+00   0.27449E+01
   0.31691E+00   0.25546E+00   0.12883E+00   0.23925E+00   0.26515E+01
   0.35805E+00   0.31325E+00   0.12683E+00   0.32676E+00   0.24221E+01
   0.28357E+00   0.36754E+00   0.12904E+00   0.39913E+00   0.20623E+01
   0.29853E+00   0.36897E+00   0.12096E+00   0.39784E+00   0.19241E+01
   0.31605E+00   0.35521E+00   0.10449E+00   0.46559E+00   0.20018E+01
   0.26214E+00   0.24978E+00   0.82744E-01   0.40114E+00   0.22959E+01
   0.26825E+00   0.19116E+00   0.11545E+00   0.41105E+00   0.27163E+01
   0.26213E+00   0.11474E+00   0.20068E+00   0.32985E+00   0.32745E+01
   0.31824E+00   0.15842E+00   0.33724E+00   0.55126E+00   0.40018E+01
   0.22086E+00   0.17814E+00   0.40951E+00   0.49055E+00   0.41925E+01
   0.30100E+00   0.31549E+00   0.41563E+00   0.45089E+00   0.38261E+01
   0.36285E+00   0.51879E+00   0.35592E+00   0.34065E+00   0.29533E+01
   0.35379E+00   0.60175E+00   0.33564E+00   0.26683E+00   0.24263E+01
   0.34080E+00   0.57982E+00   0.35287E+00   0.25736E+00   0.21979E+01
   0.39423E+00   0.43673E+00   0.40826E+00   0.23785E+00   0.22465E+01
   0.37100E+00   0.49134E+00   0.41561E+00   0.27725E+00   0.21860E+01
   0.29612E+00   0.70761E+00   0.37362E+00   0.25444E+00   0.20159E+01
   0.32423E+00   0.10526E+01   0.28343E+00   0.00000E+00   0.17376E+01
   0.32602E+00   0.10433E+01   0.22063E+00   0.00000E+00   0.15705E+01
   0.39444E+00   0.10467E+01   0.18509E+00   0.00000E+00   0.15299E+01
   0.43314E+00   0.61334E+00   0.17716E+00   0.12284E+00   0.15885E+01
   0.52847E+00   0.38468E+00   0.17628E+00   0.27733E+00   0.17829E+01
   0.57688E+00   0.28106E+00   0.18105E+00   0.30787E+00   0.21176E+01
   0.63574E+00   0.32395E+00   0.19095E+00   0.26943E+00   0.26080E+01
   0.45281E+00   0.35241E+00   0.19686E+00   0.23548E+00   0.28536E+01
   0.37118E+00   0.47768E+00   0.19949E+00   0.40611E+00   0.28413E+01
   0.46464E+00   0.63441E+00   0.19875E+00   0.55966E+00   0.25668E+01
   0.50854E+00   0.57237E+00   0.19273E+00   0.55781E+00   0.24902E+01
   0.59934E+00   0.35854E+00   0.18164E+00   0.55271E+00   0.26105E+01
   0.51986E+00   0.00000E+00   0.16558E+00   0.61420E+00   0.29365E+01
   0.58504E+00   0.00000E+00   0.15503E+00   0.58376E+00   0.29201E+01
   0.72900E+00   0.00000E+00   0.14952E+00   0.47594E+00   0.25632E+01
   0.70745E+00   0.23974E+00   0.14843E+00   0.68040E+00   0.19079E+01
   0.77594E+00   0.35654E+00   0.15959E+00   0.73558E+00   0.18220E+01
   0.80903E+00   0.34921E+00   0.18372E+00   0.69570E+00   0.22917E+01
   0.70700E+00   0.20865E+00   0.22101E+00   0.56879E+00   0.34020E+01
   0.82716E+00   0.13882E+00   0.23370E+00   0.55224E+00   0.38382E+01
   0.83677E+00   0.79127E-01   0.22152E+00   0.58251E+00   0.35126E+01
   0.84078E+00   0.73377E-01   0.18496E+00   0.76152E+00   0.24923E+01
   0.83010E+00   0.16280E+00   0.15166E+00   0.87173E+00   0.16666E+01
   0.82543E+00   0.33383E+00   0.12102E+00   0.85115E+00   0.99926E+00
   0.80045E+00   0.58221E+00   0.91980E-01   0.68171E+00   0.46450E+00
   0.84492E+00   0.76442E+00   0.14130E+00   0.73637E+00   0.19971E+00
   0.80713E+00   0.75776E+00   0.27123E+00   0.72518E+00   0.17718E+00
   0.55450E+00   0.64788E+00   0.48615E+00   0.95596E+00   0.40027E+00
   0.67737E+00   0.55972E+00   0.56499E+00   0.10409E+01   0.52415E+00
   0.88248E+00   0.44190E+00   0.50428E+00   0.92982E+00   0.54403E+00
   0.14344E+01   0.40353E+00   0.30872E+00   0.86912E+00   0.46378E+00
   0.13096E+01   0.31864E+00   0.18632E+00   0.98658E+00   0.40957E+00
   0.44641E+00   0.13989E+00   0.13204E+00   0.11681E+01   0.37838E+00
   0.12114E+01   0.75961E-01   0.14180E+00   0.12002E+01   0.36499E+00
   0.15792E+01   0.23526E+00   0.25443E+00   0.10224E+01   0.39566E+00
   0.11443E+01   0.65408E+00   0.47405E+00   0.83506E+00   0.47547E+00
   0.12461E+01   0.15566E+01   0.81040E+00   0.67905E+00   0.60766E+00
   0.10919E+01   0.21005E+01   0.10715E+01   0.53075E+00   0.64628E+00
   0.14181E+01   0.23036E+01   0.12504E+01   0.34503E+00   0.58923E+00
   0.10815E+01   0.20961E+01   0.13423E+01   0.38512E+00   0.44341E+00
   0.12598E+01   0.20649E+01   0.14029E+01   0.52536E+00   0.42838E+00
   0.13256E+01   0.20405E+01   0.14315E+01   0.56488E+00   0.53971E+00
   0.10443E+01   0.20227E+01   0.14280E+01   0.58126E+00   0.78333E+00
   0.13549E+01   0.19767E+01   0.17254E+01   0.64670E+00   0.86346E+00
   0.16220E+01   0.17547E+01   0.23527E+01   0.60050E+00   0.77282E+00
   0.13632E+01   0.14304E+01   0.33753E+01   0.77026E+00   0.52241E+00
   0.27326E+01   0.13703E+01   0.44665E+01   0.83756E+00   0.37704E+00
   0.32347E+01   0.12605E+01   0.56312E+01   0.77519E+00   0.33116E+00
   0.30344E+01   0.11420E+01   0.68746E+01   0.60874E+00   0.38308E+00
   0.26194E+01   0.11152E+01   0.84070E+01   0.58376E+00   0.41931E+00
   0.23365E+01   0.12278E+01   0.10314E+02   0.73281E+00   0.44073E+00
   0.23389E+01   0.13315E+01   0.12724E+02   0.58871E+00   0.43912E+00
   0.22913E+01   0.14073E+01   0.14650E+02   0.53468E+00   0.44234E+00
   0.27095E+01   0.15134E+01   0.15831E+02   0.56953E+00   0.44999E+00
   0.28683E+01   0.14567E+01   0.16084E+02   0.40194E+00   0.45639E+00
   0.34925E+01   0.14256E+01   0.15473E+02   0.55299E+00   0.49559E+00
   0.38220E+01   0.11515E+01   0.14087E+02   0.51458E+00   0.55880E+00
   0.38941E+01   0.87418E+00   0.12110E+02   0.90398E+00   0.65779E+00
   0.42915E+01   0.62415E+00   0.11393E+02   0.72718E+00   0.67993E+00
   0.47739E+01   0.65297E+00   0.11763E+02   0.81515E+00   0.64011E+00
   0.44977E+01   0.72969E+00   0.13307E+02   0.69718E+00   0.53093E+00
   0.44802E+01   0.80937E+00   0.14664E+02   0.68710E+00   0.47310E+00
   0.44885E+01   0.86873E+00   0.15765E+02   0.77560E+00   0.46528E+00
   0.49796E+01   0.83341E+00   0.16544E+02   0.63544E+00   0.50127E+00
   0.48706E+01   0.10251E+01   0.17654E+02   0.68403E+00   0.53875E+00
   0.50891E+01   0.13865E+01   0.19157E+02   0.50053E+00   0.57010E+00
   0.44931E+01   0.19402E+01   0.21147E+02   0.37151E+00   0.60100E+00
   0.39656E+01   0.22706E+01   0.22751E+02   0.16510E+00   0.61400E+00
   0.38439E+01   0.25359E+01   0.23847E+02   0.21437E+00   0.61557E+00
   0.34724E+01   0.24638E+01   0.24342E+02   0.72382E-01   0.59703E+00
   0.35597E+01   0.24290E+01   0.24331E+02   0.83847E-01   0.60644E+00
   0.24697E+01   0.22667E+01   0.23813E+02   0.30643E+00   0.64496E+00
   0.24217E+01   0.20318E+01   0.22826E+02   0.24916E+00   0.70284E+00
   0.22043E+01   0.18815E+01   0.19862E+02   0.26764E+00   0.74685E+00
   0.25360E+01   0.19259E+01   0.15702E+02   0.43258E+00   0.77830E+00
   0.26500E+01   0.19967E+01   0.11175E+02   0.55663E+00   0.79350E+00
   0.22831E+01   0.19206E+01   0.78251E+01   0.53935E+00   0.83253E+00
   0.18269E+01   0.17496E+01   0.52480E+01   0.39581E+00   0.89582E+00
   0.17330E+01   0.17212E+01   0.32065E+01   0.58748E+00   0.99289E+00
   0.17170E+01   0.17569E+01   0.20724E+01   0.69577E+00   0.10834E+01
   0.13354E+01   0.17890E+01   0.16018E+01   0.68708E+00   0.11668E+01
   0.92169E+00   0.19047E+01   0.17059E+01   0.68133E+00   0.12451E+01
   0.98495E+00   0.19311E+01   0.16928E+01   0.64032E+00   0.12324E+01
   0.74770E+00   0.18919E+01   0.15632E+01   0.90536E+00   0.11357E+01
   0.72893E+00   0.17223E+01   0.13217E+01   0.11201E+01   0.95065E+00
   0.74549E+00   0.15814E+01   0.11078E+01   0.11784E+01   0.86519E+00
   0.75457E+00   0.14965E+01   0.91997E+00   0.11745E+01   0.87854E+00
   0.68105E+00   0.14282E+01   0.75654E+00   0.10302E+01   0.98969E+00
   0.64303E+00   0.14518E+01   0.62946E+00   0.13462E+01   0.10600E+01
   0.51062E+00   0.12097E+01   0.53758E+00   0.11422E+01   0.10706E+01
   0.55068E+00   0.10156E+01   0.48020E+00   0.12103E+01   0.10356E+01
   0.43292E+00   0.10487E+01   0.47513E+00   0.14413E+01   0.10985E+01
   0.34401E+00   0.12244E+01   0.52174E+00   0.15036E+01   0.12551E+01
   0.31283E+00   0.15799E+01   0.62159E+00   0.14651E+01   0.15116E+01
   0.19342E+00   0.17731E+01   0.71927E+00   0.12605E+01   0.16699E+01
   0.23803E+00   0.17621E+01   0.81383E+00   0.71709E+00   0.17214E+01
   0.17578E+00   0.19644E+01   0.90565E+00   0.10619E+01   0.16891E+01
   0.29179E+00   0.19262E+01   0.90145E+00   0.11235E+01   0.15692E+01
   0.29060E+00   0.16883E+01   0.80088E+00   0.11187E+01   0.13691E+01
   0.30154E+00   0.13174E+01   0.60694E+00   0.11469E+01   0.10957E+01
   0.27175E+00   0.10371E+01   0.54151E+00   0.12596E+01   0.91305E+00
   0.29527E+00   0.83460E+00   0.60280E+00   0.14026E+01   0.81509E+00
   0.28141E+00   0.69693E+00   0.79191E+00   0.15906E+01   0.79937E+00
   0.37953E+00   0.90898E+00   0.84286E+00   0.17897E+01   0.76914E+00
   0.16094E+00   0.12892E+01   0.75396E+00   0.15532E+01   0.71725E+00
   0.24105E+00   0.21275E+01   0.52926E+00   0.13871E+01   0.65255E+00
   0.31879E+00   0.23016E+01   0.36910E+00   0.12031E+01   0.59568E+00
   0.36981E+00   0.19012E+01   0.27176E+00   0.13531E+01   0.55260E+00
   0.42002E+00   0.91403E+00   0.23516E+00   0.15968E+01   0.51871E+00
   0.38040E+00   0.32761E+00   0.24961E+00   0.13729E+01   0.46960E+00
   0.42868E+00   0.28419E+00   0.31747E+00   0.13153E+01   0.41626E+00
   0.31997E+00   0.12489E+01   0.43843E+00   0.31150E+01   0.38403E+00
   0.43102E+00   0.90708E+00   0.50005E+00   0.94879E+00   0.34704E+00
   0.29427E+00   0.99886E+00   0.50021E+00   0.82755E+00   0.39826E+00
   0.30323E+00   0.11201E+01   0.43978E+00   0.11880E+01   0.51642E+00
   0.27750E+00   0.10599E+01   0.38719E+00   0.11208E+01   0.55621E+00
   0.26935E+00   0.10105E+01   0.34145E+00   0.11698E+01   0.52585E+00
   0.39371E+00   0.93087E+00   0.30342E+00   0.11660E+01   0.42369E+00
   0.40738E+00   0.83551E+00   0.25602E+00   0.12447E+01   0.34150E+00
   0.38932E+00   0.71196E+00   0.19872E+00   0.13355E+01   0.27694E+00
   0.34724E+00   0.47651E+00   0.13151E+00   0.11655E+01   0.22483E+00
   0.38342E+00   0.44047E+00   0.12291E+00   0.11940E+01   0.22535E+00
   0.36011E+00   0.50161E+00   0.17355E+00   0.11581E+01   0.27440E+00
   0.36703E+00   0.78271E+00   0.28549E+00   0.14000E+01   0.37827E+00
   0.29665E+00   0.82594E+00   0.37791E+00   0.12966E+01   0.44730E+00
   0.30019E+00   0.79437E+00   0.45029E+00   0.13067E+01   0.48858E+00
   0.34244E+00   0.60526E+00   0.50213E+00   0.11804E+01   0.49762E+00
   0.35528E+00   0.63150E+00   0.53203E+00   0.12716E+01   0.63773E+00
   0.30347E+00   0.79192E+00   0.53999E+00   0.13412E+01   0.91050E+00
   0.25512E+00   0.10944E+01   0.52632E+00   0.13635E+01   0.13271E+01
   0.35668E+00   0.11625E+01   0.51545E+00   0.10406E+01   0.13889E+01
   0.30538E+00   0.12043E+01   0.50724E+00   0.11287E+01   0.11032E+01
   0.28185E+00   0.11290E+01   0.50172E+00   0.12892E+01   0.49373E+00
   0.32327E+00   0.92149E+00   0.48896E+00   0.10132E+01   0.14146E+00
   0.41345E+00   0.85810E+00   0.46910E+00   0.11324E+01   0.32292E-01
   0.46027E+00   0.80335E+00   0.44227E+00   0.12853E+01   0.15123E+00
   0.48008E+00   0.77182E+00   0.42341E+00   0.12834E+01   0.25007E+00
   0.40849E+00   0.80123E+00   0.41248E+00   0.12692E+01   0.33064E+00
   0.32166E+00   0.87508E+00   0.40946E+00   0.11603E+01   0.39118E+00
   0.34077E+00   0.98242E+00   0.38886E+00   0.13163E+01   0.40410E+00
   0.34381E+00   0.95926E+00   0.35087E+00   0.12907E+01   0.36163E+00
   0.34574E+00   0.85650E+00   0.29577E+00   0.12313E+01   0.26718E+00
   0.33405E+00   0.82569E+00   0.26033E+00   0.12977E+01   0.19292E+00
   0.38609E+00   0.81291E+00   0.24405E+00   0.12947E+01   0.13475E+00
   0.43160E+00   0.87548E+00   0.24659E+00   0.14287E+01   0.95097E-01
   0.41447E+00   0.77299E+00   0.23778E+00   0.14065E+01   0.19752E+00
   0.58828E+00   0.58971E+00   0.21788E+00   0.13779E+01   0.45013E+00
   0.64301E+00   0.44242E+00   0.18821E+00   0.18437E+01   0.87272E+00
   0.73291E+00   0.38838E+00   0.17810E+00   0.16744E+01   0.10772E+01
   0.71519E+00   0.68845E+00   0.18586E+00   0.18004E+01   0.10654E+01
   0.64442E+00   0.10755E+01   0.20997E+00   0.12655E+01   0.82141E+00
   0.73122E+00   0.13407E+01   0.24562E+00   0.11608E+01   0.62358E+00
   0.73652E+00   0.13318E+01   0.29387E+00   0.11527E+01   0.46402E+00
   0.83966E+00   0.10574E+01   0.35530E+00   0.11952E+01   0.34040E+00
   0.81124E+00   0.91329E+00   0.38404E+00   0.13101E+01   0.25368E+00
   0.92944E+00   0.89857E+00   0.37966E+00   0.14053E+01   0.20082E+00
   0.88348E+00   0.98567E+00   0.34207E+00   0.15185E+01   0.18201E+00
   0.93472E+00   0.10200E+01   0.33860E+00   0.15042E+01   0.18193E+00
   0.12140E+01   0.10834E+01   0.36954E+00   0.15671E+01   0.20377E+00
   0.11721E+01   0.99263E+00   0.43457E+00   0.13543E+01   0.24194E+00
   0.11178E+01   0.10168E+01   0.46428E+00   0.14547E+01   0.25806E+00
   0.10911E+01   0.94702E+00   0.45831E+00   0.12136E+01   0.24144E+00
   0.11314E+01   0.96806E+00   0.41662E+00   0.11812E+01   0.20136E+00
   0.10889E+01   0.10076E+01   0.38612E+00   0.12236E+01   0.18137E+00
   0.87981E+00   0.10600E+01   0.36687E+00   0.13567E+01   0.18144E+00
   0.91744E+00   0.10829E+01   0.35892E+00   0.12944E+01   0.19684E+00
   0.91555E+00   0.11081E+01   0.34972E+00   0.14551E+01   0.22679E+00
   0.90842E+00   0.10360E+01   0.33902E+00   0.15258E+01   0.26621E+00
   0.97413E+00   0.88963E+00   0.32680E+00   0.15385E+01   0.31547E+00
   0.10091E+01   0.73995E+00   0.31413E+00   0.12939E+01   0.34865E+00
   0.98821E+00   0.79303E+00   0.30053E+00   0.14550E+01   0.37657E+00
   0.10113E+01   0.79805E+00   0.28592E+00   0.11989E+01   0.38552E+00
   0.11915E+01   0.82612E+00   0.27701E+00   0.11943E+01   0.38195E+00
   0.11427E+01   0.71685E+00   0.27369E+00   0.10882E+01   0.36015E+00
   0.12149E+01   0.69019E+00   0.27526E+00   0.14283E+01   0.32968E+00
   0.11624E+01   0.55217E+00   0.26948E+00   0.12551E+01   0.31726E+00
   0.26010E+01   0.59183E+00   0.25971E+00   0.92708E+00   0.32790E+00
   0.13683E+01   0.61068E+00   0.24383E+00   0.12247E+01   0.37668E+00
   0.96009E+00   0.58619E+00   0.22358E+00   0.12864E+01   0.39490E+00
   0.11111E+01   0.55660E+00   0.19683E+00   0.12851E+01   0.38593E+00
   0.13238E+01   0.47124E+00   0.16331E+00   0.12453E+01   0.35012E+00
   0.12039E+01   0.39308E+00   0.14084E+00   0.12418E+01   0.30240E+00
   0.12904E+01   0.36384E+00   0.12804E+00   0.12124E+01   0.24195E+00
   0.13195E+01   0.39537E+00   0.12402E+00   0.12944E+01   0.17134E+00
   0.15781E+01   0.39389E+00   0.12180E+00   0.12078E+01   0.12168E+00
   0.15658E+01   0.36112E+00   0.12201E+00   0.11381E+01   0.95858E-01
   0.13646E+01   0.39705E+00   0.12463E+00   0.13772E+01   0.98477E-01
   0.13855E+01   0.34300E+00   0.13186E+00   0.12798E+01   0.10692E+00
   0.14981E+01   0.31779E+00   0.14360E+00   0.12778E+01   0.12848E+00
   0.17727E+01   0.33460E+00   0.15947E+00   0.13923E+01   0.16353E+00
   0.18138E+01   0.21785E+00   0.16394E+00   0.12208E+01   0.16320E+00
   0.19766E+01   0.15953E+00   0.15751E+00   0.12657E+01   0.13606E+00
   0.19908E+01   0.45177E-01   0.14038E+00   0.12428E+01   0.79021E-01
   0.22652E+01   0.00000E+00   0.13240E+00   0.11202E+01   0.58903E-01
   0.22360E+01   0.00000E+00   0.13337E+00   0.12511E+01   0.83502E-01
   0.21111E+01   0.00000E+00   0.14307E+00   0.12858E+01   0.14652E+00
   0.24347E+01   0.00000E+00   0.14715E+00   0.13146E+01   0.15926E+00
   0.22082E+01   0.00000E+00   0.14553E+00   0.12792E+01   0.12230E+00
   0.21262E+01   0.00000E+00   0.13730E+00   0.12750E+01   0.38712E-01
   0.19366E+01   0.00000E+00   0.13533E+00   0.10816E+01   0.40383E-02
   0.18931E+01   0.12189E-01   0.14069E+00   0.12398E+01   0.25870E-01
   0.24039E+01   0.19686E+00   0.15283E+00   0.11502E+01   0.94074E-01
   0.36998E+01   0.31103E+00   0.16460E+00   0.95548E+00   0.13780E+00
   0.33226E+01   0.24626E+00   0.17550E+00   0.10347E+01   0.16207E+00
   0.28767E+01   0.55502E-01   0.18397E+00   0.10781E+01   0.15991E+00
   0.27113E+01   0.96313E-02   0.19768E+00   0.12023E+01   0.17200E+00
   0.28666E+01   0.00000E+00   0.21897E+00   0.10342E+01   0.19304E+00
   0.27126E+01   0.00000E+00   0.24826E+00   0.12836E+01   0.23543E+00
   0.37842E+01   0.00000E+00   0.25983E+00   0.12045E+01   0.23312E+00
   0.44701E+01   0.00000E+00   0.25264E+00   0.11471E+01   0.19208E+00
   0.51284E+01   0.00000E+00   0.22844E+00   0.94250E+00   0.11054E+00
   0.47792E+01   0.00000E+00   0.21456E+00   0.11002E+01   0.93729E-01
   0.42078E+01   0.00000E+00   0.20900E+00   0.11270E+01   0.13226E+00
   0.53679E+01   0.54822E+00   0.21296E+00   0.80405E+00   0.22311E+00
   0.49909E+01   0.85050E+00   0.22477E+00   0.69030E+00   0.26209E+00
   0.39419E+01   0.96732E+00   0.24449E+00   0.82612E+00   0.24964E+00
   0.37866E+01   0.10057E+01   0.27060E+00   0.11441E+01   0.18476E+00
   0.44180E+01   0.11368E+01   0.28158E+00   0.11189E+01   0.15302E+00
   0.41573E+01   0.13319E+01   0.27910E+00   0.11116E+01   0.16027E+00
   0.23319E+01   0.15018E+01   0.26500E+00   0.10895E+01   0.20621E+00
   0.24296E+01   0.16246E+01   0.29147E+00   0.88671E+00   0.33588E+00
   0.29094E+01   0.16589E+01   0.35886E+00   0.84419E+00   0.55900E+00
   0.30796E+01   0.16776E+01   0.46816E+00   0.13856E+01   0.89012E+00
   0.18019E+01   0.14900E+01   0.51834E+00   0.11833E+01   0.11302E+01
